0.0,0.0,3.1,3.2,3.1,3.2,3.2,3.1,3.2,0.0,3.1,0.0,0.0,3.2,0.0,3.1,3.2,3.1,3.1,3.2,3.1,6.5,11.8,6.2,6.5,6.2,9.1,20.6,11.8,6.2,3.2,9.4,3.3,6.5,3.2,11.8,12.1,3.2,3.2,9.1,6.2,11.8,3.2,14.3,9.1,3.2,3.2,6.2,3.2,6.2,3.2,0.0,9.1,6.3,6.2,6.2,14.3,6.2,9.4,3.1,6.5,3.2,3.2,9.1,9.1,3.3,3.2,6.2,0.0,6.3,6.5,9.1,3.2,11.8,9.4,3.2,11.8,3.3,6.2,16.7,9.4,11.8,12.1,31.4,34.2,3.2,3.3,3.2,14.3,3.2,3.2,9.4,3.2,3.2,9.1,6.5,6.1,6.5,0.0,3.2,0
3.2,3.2,11.8,25.0,16.7,6.2,0.0,6.3,6.2,3.2,6.2,9.1,8.8,3.2,0.0,3.2,9.1,6.3,3.2,9.1,13.9,9.1,6.2,3.2,6.2,3.2,9.1,30.8,6.2,3.1,9.1,14.3,6.3,11.8,6.5,0.0,3.2,9.1,3.2,3.2,9.1,11.8,6.3,3.2,3.1,3.3,0.0,6.3,6.2,3.2,6.2,3.2,3.2,6.1,0.0,3.2,3.2,3.2,3.2,9.1,8.8,3.2,9.1,11.8,6.2,3.2,0.0,6.1,0.0,6.2,9.1,6.3,9.1,3.2,3.2,3.2,3.2,6.2,3.2,3.2,3.1,9.1,3.2,6.2,9.1,0.0,0.0,3.1,3.2,0.0,6.2,9.1,11.8,6.2,3.2,3.2,6.1,3.2,6.2,14.3,0
0.0,3.1,3.2,3.2,0.0,6.3,3.2,3.2,3.2,6.1,3.2,6.2,3.2,3.2,9.1,46.2,22.9,3.2,6.1,6.2,11.8,6.2,3.2,3.2,3.2,0.0,3.2,15.2,3.2,6.2,14.3,3.2,0.0,3.2,3.2,6.2,6.2,0.0,6.3,9.1,6.2,14.3,6.2,6.3,6.2,6.2,6.1,0.0,11.8,6.2,11.8,6.2,3.2,9.1,3.2,3.2,9.1,3.2,6.3,3.2,9.1,8.8,14.3,12.1,9.1,3.2,6.2,0.0,6.3,0.0,6.2,6.2,6.2,3.2,3.2,6.2,3.3,3.1,6.3,3.2,6.2,0.0,9.1,6.3,3.1,9.1,6.2,0.0,3.2,3.2,3.2,3.1,14.3,11.8,6.2,9.1,6.2,3.2,3.1,3.2,0
0.0,3.2,6.5,3.2,3.2,3.2,9.4,9.4,6.2,3.2,3.2,3.2,3.2,3.2,9.1,6.5,6.5,3.2,6.2,3.2,6.3,6.2,6.5,11.8,3.2,28.6,36.8,18.2,0.0,9.1,6.5,3.2,0.0,3.2,6.3,3.2,3.3,3.3,6.2,14.7,3.2,3.3,6.2,6.2,0.0,6.3,3.2,6.2,6.2,9.1,9.1,3.2,9.1,3.2,9.4,3.2,6.5,6.2,9.1,6.2,6.3,6.5,6.2,6.2,3.1,9.4,3.1,3.2,6.2,3.2,6.3,3.2,3.1,6.2,6.5,6.3,3.2,11.8,3.3,6.1,3.2,3.2,3.2,3.2,0.0,3.2,3.2,9.1,6.2,0.0,6.2,9.1,3.2,6.2,6.2,3.2,6.5,6.1,6.2,9.1,0
3.2,9.7,6.2,6.3,6.5,3.3,6.2,3.2,9.4,6.2,3.2,6.1,6.5,3.2,3.2,9.4,11.8,9.1,0.0,6.3,0.0,14.3,6.2,6.2,22.9,3.2,11.8,3.2,3.2,6.3,6.5,3.2,11.8,6.2,6.3,6.2,3.2,3.2,3.2,6.3,3.2,6.1,6.2,0.0,6.3,3.2,6.2,9.1,14.3,8.8,6.2,3.2,6.2,3.3,3.2,9.4,0.0,0.0,9.1,12.1,6.2,3.2,3.3,3.2,12.1,6.2,9.1,3.2,9.1,6.3,0.0,6.2,3.2,3.2,3.2,6.3,3.2,11.4,3.2,6.2,3.2,11.8,6.5,6.2,6.2,6.3,6.2,3.2,3.2,9.1,3.1,6.2,6.2,3.2,3.2,6.3,3.2,0.0,3.2,6.2,0
0.0,3.2,11.8,3.2,3.2,11.8,9.1,3.1,6.2,6.2,3.2,6.2,0.0,6.2,0.0,0.0,0.0,3.2,6.2,3.2,6.2,0.0,9.1,41.2,17.6,22.2,3.2,0.0,6.2,14.7,3.2,3.2,9.4,3.2,9.1,9.7,6.3,9.4,6.5,3.2,3.2,6.3,6.2,6.2,3.2,6.1,6.3,3.3,3.2,6.2,6.2,0.0,9.1,0.0,6.2,9.1,3.2,3.2,6.2,6.2,0.0,9.1,3.2,9.4,3.2,6.2,3.2,9.4,3.2,6.2,6.5,3.2,9.1,6.5,6.2,3.2,3.2,9.1,14.7,6.2,0.0,6.5,0.0,11.8,6.2,3.2,9.1,12.1,3.2,6.2,3.2,0.0,11.8,9.1,3.2,6.2,0.0,0.0,3.2,3.3,0
3.1,8.8,6.1,3.1,11.8,0.0,3.1,6.2,3.1,11.4,6.1,3.2,9.1,6.3,3.2,6.1,3.1,8.8,6.2,0.0,3.2,6.3,3.1,17.6,6.2,6.1,14.3,6.2,6.1,6.1,3.1,8.8,3.2,3.2,3.2,6.2,3.1,6.1,8.8,6.2,17.1,6.2,9.1,6.3,3.2,6.2,3.2,6.2,6.1,11.8,9.1,45.7,17.1,0.0,0.0,6.2,6.3,6.2,3.2,6.2,3.2,8.8,6.2,6.2,3.2,9.1,3.2,0.0,6.1,3.2,3.2,3.2,6.2,3.2,6.5,0.0,3.1,12.1,0.0,9.1,12.1,3.2,9.1,11.8,3.2,3.2,3.2,16.7,12.1,9.1,9.4,3.2,0.0,6.2,6.2,6.2,3.2,9.1,9.4,6.2,0
3.2,3.2,6.1,9.1,11.8,6.2,0.0,3.2,3.2,3.2,6.1,6.2,6.5,6.2,3.2,3.2,0.0,0.0,3.2,0.0,3.1,18.2,38.9,27.0,9.1,6.2,0.0,3.2,3.3,3.2,3.2,0.0,6.3,9.1,9.1,6.2,6.2,9.4,17.6,11.8,0.0,6.2,9.1,3.2,3.2,3.2,3.1,3.2,6.2,6.2,6.2,6.2,6.3,3.1,6.2,12.1,3.2,3.2,3.2,3.2,3.2,12.5,6.2,6.3,12.1,12.5,0.0,3.2,0.0,11.8,3.2,3.2,6.2,6.3,3.2,3.2,6.1,3.3,9.1,6.2,6.2,6.2,3.2,6.5,0.0,6.2,12.1,3.2,3.2,6.5,3.2,9.1,3.3,0.0,6.3,3.2,9.1,3.3,3.2,0.0,0
0.0,6.2,0.0,6.3,9.7,6.2,6.2,6.1,6.3,6.2,3.2,3.2,0.0,3.2,6.1,6.2,9.1,20.6,6.2,3.2,3.2,6.2,3.2,3.2,3.2,0.0,11.4,0.0,6.2,3.2,9.1,0.0,6.2,6.2,0.0,9.1,0.0,3.1,3.2,6.3,3.3,6.5,3.2,9.4,6.3,3.2,6.2,6.2,3.2,3.1,12.1,0.0,3.2,3.2,3.2,9.1,6.2,6.2,3.2,3.2,6.1,9.4,9.1,6.5,6.1,6.5,6.2,3.2,9.4,3.2,3.2,3.2,6.5,6.2,6.2,9.1,0.0,3.1,3.2,6.3,3.3,6.2,9.1,9.1,3.2,6.3,6.2,11.8,6.2,3.3,14.7,6.5,6.2,6.2,6.5,6.1,0.0,9.1,9.1,0.0,0
6.2,0.0,6.2,3.2,16.7,3.2,3.2,0.0,11.8,8.8,9.1,3.2,3.2,6.2,6.2,9.1,3.2,0.0,6.2,6.2,3.2,17.6,3.2,3.2,0.0,6.2,3.2,3.2,6.3,3.3,9.1,6.2,3.2,6.3,14.3,9.1,6.2,3.2,6.3,24.3,37.1,9.4,0.0,3.1,9.1,6.2,6.3,6.2,9.1,0.0,3.2,6.3,3.2,6.5,3.2,9.1,9.4,3.2,6.2,9.1,6.2,6.3,6.5,6.2,12.1,11.8,3.2,3.2,6.2,0.0,3.2,3.3,9.1,9.4,3.2,8.8,9.4,6.3,6.5,6.2,0.0,3.2,6.3,6.2,3.2,6.2,0.0,3.2,11.8,3.2,3.2,6.5,3.2,3.2,8.8,9.1,3.2,3.2,6.2,9.1,0
