1,6,69,101,21,32,31,31,19,42,14,43,20,37,9,31,16,15,9,14,3,0,0,0,0,0,0,0,1,0,1,0,13,19,0,3,38,12,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214,524,27160,28727,4023,12759,10630,9147,5417,11262,2658,19184,4114,14775,1454,11077,8098,3463,2396,2914,810,0,0,0,0,0,0,0,74,0,214,0,2375,3568,0,242,19396,1995,1551,712,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,82,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
5,1,23,69,18,29,43,53,48,4,17,56,22,39,31,8,13,6,1,22,2,6,2,2,9,0,0,0,0,0,1,0,9,22,0,3,36,14,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,94,7050,27031,3709,6024,17100,15072,15595,872,5587,20132,11157,9635,11304,1236,7260,1038,74,5447,280,795,1329,132,1538,0,0,0,0,0,214,0,2111,3074,0,242,19139,2410,1411,712,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,64,37,27,62,40,21,12,6,11,33,53,36,36,20,2,16,15,5,7,0,4,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,3,0,9,41,14,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,214,524,25572,11670,3869,23087,13390,3537,1670,1252,2452,15830,19541,7009,12343,3993,168,8073,3441,935,1466,0,1459,1712,0,530,0,0,74,0,214,0,0,0,530,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,5213,198,0,1688,19648,1478,2560,66,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0
1,4,80,34,9,32,46,29,19,23,8,44,48,33,31,15,2,16,15,9,3,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,376,32706,6347,694,7882,22253,5648,5810,3805,1265,17465,18214,8347,10863,2892,168,8085,3585,1475,926,1327,1839,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,74,49,45,51,29,7,25,40,23,34,12,0,2,1,0,1,25,15,10,2,2,15,19,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,5,1,8,29,19,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214,802,32918,14042,17659,12498,20437,1278,10276,17353,6712,11355,2459,0,178,94,0,94,7637,2271,1685,712,168,8027,5621,2847,712,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,4984,1049,94,1594,17666,2766,1983,66,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
1,4,102,60,51,63,17,17,26,27,32,48,37,9,7,15,14,8,2,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,22,47,13,14,1,0,214,336,36731,18041,19156,19499,1687,3767,10530,11749,10448,12536,12369,1490,1603,7492,3903,1409,712,1457,1920,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316,66,188,11271,17086,2990,3235,66,0,0
1,7,74,35,55,102,9,14,25,51,32,46,13,4,26,21,6,6,0,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,19,0,3,35,17,10,3,4,11,2,0,0,0,0,0,0,0,0,0,214,618,31682,6634,20556,30438,735,2488,11071,22178,7955,12767,2570,709,9718,4954,1001,1252,0,1455,2079,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,2561,3045,0,242,18842,3281,1670,778,1311,1857,148,0,0,0,0,0,0,0,0,0,0
1,12,101,52,53,40,13,6,49,34,34,37,37,2,0,11,1,0,0,6,0,1,11,6,19,18,0,0,0,1,0,0,0,0,0,35,2,0,9,31,13,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1970,35732,19822,12636,10436,2695,1028,19116,11437,12381,11797,11674,132,0,2031,66,0,0,716,0,94,7144,1038,6490,3871,0,0,0,214,0,0,0,0,0,5573,132,0,1688,17812,2249,2057,66,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,79,64,56,58,16,35,32,23,33,18,24,44,14,21,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,7,0,9,41,9,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,214,2480,32310,15406,19220,17027,3074,9771,11585,4041,10858,9220,6572,19091,2456,4540,778,0,0,0,214,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,2565,1357,0,1688,18690,2205,2057,66,0,0,82,0,0,0,0,0,0,0,0,0,0,0
3,1,15,108,49,59,40,2,13,22,38,35,18,42,3,4,8,0,0,3,1,0,5,13,11,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,18,13,0,14,54,13,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,94,2190,42883,14095,13614,10959,160,2279,10970,16671,9574,5284,13634,778,643,1596,0,0,270,214,0,891,7413,3857,3653,66,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,0,2561,1798,0,2579,25494,2190,4112,132,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,140,40,53,49,1,10,40,55,24,25,31,3,14,2,20,2,0,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3503,51409,17779,16104,9577,66,2148,16095,20405,6202,4971,11049,234,7971,132,3975,712,0,1674,1523,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,87,25,36,95,40,5,44,40,50,6,10,6,20,39,9,1,0,16,25,0,2,28,26,12,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,214,802,34158,4323,12864,30730,8878,962,17208,13491,14161,1252,2164,929,8737,12760,2047,66,0,3727,4326,0,168,12688,9893,1570,1704,0,0,82,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
1,6,74,79,41,40,23,17,42,21,47,13,17,22,37,16,6,0,0,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,14,0,9,34,14,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,214,524,31318,18774,15455,11520,5183,6106,13293,9099,13321,1977,5325,8735,12088,3447,1252,0,0,1459,1646,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,0,0,0,0,0,0,0,0,0,3279,2553,0,1688,17774,2589,2057,66,0,0,82,0,0,0,0,0,0,0,0,0,0,0
1,11,88,70,48,29,13,9,42,36,40,17,38,13,6,10,9,1,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,24,0,2,36,15,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,1415,33449,26725,8768,9010,2706,1502,18358,11959,12592,3440,12980,7285,1038,4387,2055,66,0,3053,280,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,1951,3430,0,168,19092,2492,1037,1252,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,121,42,55,55,22,4,13,30,60,27,47,1,2,15,15,8,2,4,9,29,0,1,30,26,11,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,524,41124,7458,21207,16355,3988,868,1952,12428,23506,6037,15023,66,168,8041,4523,1409,712,1460,1730,4787,0,94,12245,9089,2426,2049,0,0,214,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,85,50,53,105,17,18,32,39,19,27,14,15,16,16,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,618,33818,13154,19843,31516,2705,3630,14921,13411,5501,10908,2547,8043,4184,3757,1318,0,0,0,214,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,92,44,72,35,7,19,29,28,34,14,30,22,16,1,9,0,4,10,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,12,23,0,3,24,27,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045,34339,12658,22259,10370,1483,3659,8498,11232,12065,4916,10349,9323,4398,74,2047,0,1459,1932,0,0,0,0,0,212,0,0,0,214,0,0,0,0,0,0,0,0,0,2419,3441,0,242,11691,10026,2123,66,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,77,60,57,41,19,9,19,39,49,21,30,27,9,15,8,1,0,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,214,1603,32030,15632,18366,10921,3835,1502,7368,13410,18166,5916,11329,9800,1653,4467,1981,66,0,1459,1698,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0
1,4,72,50,50,60,23,6,12,25,53,24,41,13,0,4,8,0,0,1,1,0,6,12,0,9,14,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,12,41,21,18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,376,31497,13829,13777,17431,4852,602,2324,11110,23186,6009,13232,2525,0,643,1322,0,0,94,214,0,957,7307,0,2055,4442,1526,1245,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,1917,0,1922,19331,8801,3532,778,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,1374,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,108,30,60,52,29,24,34,33,41,1,10,22,37,18,5,1,0,9,4,0,0,0,0,0,0,0,0,15,19,0,4,26,24,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,524,40471,5934,21516,16605,4723,8064,11288,10316,13579,74,2156,11287,12639,3388,1186,66,0,2731,451,0,0,0,0,0,0,0,0,2553,3274,0,316,12620,8950,2057,66,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,85,60,72,41,19,30,24,48,32,1,10,17,2,13,9,16,8,10,20,0,0,0,0,0,0,0,0,10,22,0,2,46,27,14,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17127,27450,15241,28304,9662,3329,8837,10242,19512,7429,74,2156,8218,132,2643,2047,8384,1312,2548,3551,0,0,0,0,0,0,0,0,2005,2654,0,188,19978,9798,2992,1318,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,71,81,37,52,17,5,35,41,39,32,13,12,18,2,20,2,0,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,15,36,1,9,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,214,430,27418,22629,15377,13381,3702,946,13196,16672,12754,11213,2334,2048,8689,132,3985,712,0,1458,1920,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296,132,0,6134,15862,66,2057,66,1358,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
1,14,95,53,55,40,19,9,32,47,45,38,15,6,15,2,23,1,0,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214,2126,34134,14145,18707,11087,3188,1502,15504,14756,13364,12349,3463,957,7509,633,7072,66,0,1459,1589,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
